3.09953 4.02641 3.87442 4.47379 3.87442 5.36855 3.09953 5.81593 2.32465 5.36855 2.32465 4.47379 0
4.6493 4.02641 5.42418 4.47379 5.42418 5.36855 4.6493 5.81593 3.87442 5.36855 3.87442 4.47379 0
6.19907 4.02641 6.97395 4.47379 6.97395 5.36855 6.19907 5.81593 5.42418 5.36855 5.42418 4.47379 1
7.74883 4.02641 8.52372 4.47379 8.52372 5.36855 7.74883 5.81593 6.97395 5.36855 6.97395 4.47379 1
9.2986 4.02641 10.0735 4.47379 10.0735 5.36855 9.2986 5.81593 8.52372 5.36855 8.52372 4.47379 1
10.8484 4.02641 11.6233 4.47379 11.6233 5.36855 10.8484 5.81593 10.0735 5.36855 10.0735 4.47379 0
12.3981 4.02641 13.173 4.47379 13.173 5.36855 12.3981 5.81593 11.6233 5.36855 11.6233 4.47379 0
13.9479 4.02641 14.7228 4.47379 14.7228 5.36855 13.9479 5.81593 13.173 5.36855 13.173 4.47379 0
15.4977 4.02641 16.2726 4.47379 16.2726 5.36855 15.4977 5.81593 14.7228 5.36855 14.7228 4.47379 1
17.0474 4.02641 17.8223 4.47379 17.8223 5.36855 17.0474 5.81593 16.2726 5.36855 16.2726 4.47379 1
18.5972 4.02641 19.3721 4.47379 19.3721 5.36855 18.5972 5.81593 17.8223 5.36855 17.8223 4.47379 0
20.147 4.02641 20.9219 4.47379 20.9219 5.36855 20.147 5.81593 19.3721 5.36855 19.3721 4.47379 0
21.6967 4.02641 22.4716 4.47379 22.4716 5.36855 21.6967 5.81593 20.9219 5.36855 20.9219 4.47379 0
23.2465 4.02641 24.0214 4.47379 24.0214 5.36855 23.2465 5.81593 22.4716 5.36855 22.4716 4.47379 0
24.7963 4.02641 25.5712 4.47379 25.5712 5.36855 24.7963 5.81593 24.0214 5.36855 24.0214 4.47379 0
26.346 4.02641 27.1209 4.47379 27.1209 5.36855 26.346 5.81593 25.5712 5.36855 25.5712 4.47379 1
27.8958 4.02641 28.6707 4.47379 28.6707 5.36855 27.8958 5.81593 27.1209 5.36855 27.1209 4.47379 1
29.4456 4.02641 30.2205 4.47379 30.2205 5.36855 29.4456 5.81593 28.6707 5.36855 28.6707 4.47379 0
